state,city,county,median_value,median_tax
Virginia,Philomont,loudoun,701000,0.8825
Virginia,Purcellville,loudoun,701000,0.8825
Virginia,Bluemont,clarke,538900,0.5116
Virginia,Bristow,prince william,500600,0.9808
Virginia,Broad Run,fauquier,543700,0.7697
Virginia,Calverton,fauquier,543700,0.7697
Virginia,Casanova,fauquier,543700,0.7697
Virginia,Rectortown,fauquier,543700,0.7697
Virginia,Round Hill,loudoun,701000,0.8825
Virginia,Catharpin,prince william,500600,0.9808
Virginia,Delaplane,fauquier,543700,0.7697
Virginia,Ashburn,loudoun,701000,0.8825
Virginia,Chantilly,loudoun,701000,0.8825
Virginia,Gainesville,prince william,500600,0.9808
Virginia,Hamilton,loudoun,701000,0.8825
Virginia,Lincoln,loudoun,701000,0.8825
Virginia,Sterling,loudoun,701000,0.8825
Virginia,Haymarket,prince william,500600,0.9808
Virginia,Herndon,fairfax,699700,1.0107
Virginia,Leesburg,loudoun,701000,0.8825
Virginia,Lovettsville,loudoun,701000,0.8825
Virginia,Nokesville,prince william,500600,0.9808
Virginia,Upperville,fauquier,543700,0.7697
Virginia,Warrenton,fauquier,543700,0.7697
Virginia,Reston,fairfax,699700,1.0107
Virginia,Waterford,loudoun,701000,0.8825
Virginia,The Plains,fauquier,543700,0.7697
Virginia,Dhs,loudoun,701000,0.8825
Virginia,DHS,loudoun,701000,0.8825
Virginia,Annandale,fairfax,699700,1.0107
Virginia,Burke,fairfax,699700,1.0107
Virginia,Dumfries,prince william,500600,0.9808
Virginia,Dunn Loring,fairfax,699700,1.0107
Virginia,Fairfax,fairfax,699700,1.0107
Virginia,Fairfax Station,fairfax,699700,1.0107
Virginia,Falls Church,fairfax,699700,1.0107
Virginia,Fort Belvoir,fairfax,699700,1.0107
Virginia,Great Falls,fairfax,699700,1.0107
Virginia,Greenway,fairfax,699700,1.0107
Virginia,Lorton,fairfax,699700,1.0107
Virginia,Merrifield,fairfax,699700,1.0107
Virginia,Mc Lean,fairfax,699700,1.0107
Virginia,West Mclean,fairfax,699700,1.0107
Virginia,Mount Vernon,fairfax,699700,1.0107
Virginia,Newington,fairfax,699700,1.0107
Virginia,Oakton,fairfax,699700,1.0107
Virginia,Occoquan,prince william,500600,0.9808
Virginia,Quantico,stafford,458800,0.7195
Virginia,Springfield,fairfax,699700,1.0107
Virginia,Triangle,prince william,500600,0.9808
Virginia,Vienna,fairfax,699700,1.0107
Virginia,Woodbridge,prince william,500600,0.9808
Virginia,WDBG,prince william,500600,0.9808
Virginia,Arlington,arlington,864800,0.8989
Virginia,Fort Myer,arlington,864800,0.8989
Virginia,FDIC,arlington,864800,0.8989
Virginia,Alexandria,alexandria city,696800,0.9872
Virginia,Fredericksburg,stafford,458800,0.7195
Virginia,Bowling Green,caroline,283100,0.5599
Virginia,Brooke,stafford,458800,0.7195
Virginia,Burgess,northumberland,333100,0.4809
Virginia,Burr Hill,orange,337300,0.6072
Virginia,Callao,northumberland,333100,0.4809
Virginia,Caret,essex,228600,0.5739
Virginia,Center Cross,essex,228600,0.5739
Virginia,Champlain,essex,228600,0.5739
Virginia,Coles Point,westmoreland,244000,0.6172
Virginia,Colonial Beach,westmoreland,244000,0.6172
Virginia,Corbin,caroline,283100,0.5599
Virginia,Dahlgren,king george,395900,0.5610
Virginia,Dogue,king george,395900,0.5610
Virginia,Dunnsville,essex,228600,0.5739
Virginia,Edwardsville,northumberland,333100,0.4809
Virginia,Farnham,richmond,214200,0.5546
Virginia,Garrisonville,stafford,458800,0.7195
Virginia,Hague,westmoreland,244000,0.6172
Virginia,Hartwood,stafford,458800,0.7195
Virginia,Haynesville,richmond,214200,0.5546
Virginia,Heathsville,northumberland,333100,0.4809
Virginia,Hustle,essex,228600,0.5739
Virginia,Irvington,lancaster,307600,0.4902
Virginia,Jersey,king george,395900,0.5610
Virginia,Kilmarnock,lancaster,307600,0.4902
Virginia,King George,king george,395900,0.5610
Virginia,Kinsale,westmoreland,244000,0.6172
Virginia,Ladysmith,caroline,283100,0.5599
Virginia,Lancaster,lancaster,307600,0.4902
Virginia,Laneview,essex,228600,0.5739
Virginia,Lively,lancaster,307600,0.4902
Virginia,Locust Grove,orange,337300,0.6072
Virginia,Loretto,essex,228600,0.5739
Virginia,Lottsburg,northumberland,333100,0.4809
Virginia,Merry Point,lancaster,307600,0.4902
Virginia,Milford,caroline,283100,0.5599
Virginia,Mollusk,lancaster,307600,0.4902
Virginia,Montross,westmoreland,244000,0.6172
Virginia,Morattico,lancaster,307600,0.4902
Virginia,Mount Holly,westmoreland,244000,0.6172
Virginia,Ninde,king george,395900,0.5610
Virginia,Nuttsville,lancaster,307600,0.4902
Virginia,Oldhams,westmoreland,244000,0.6172
Virginia,Ophelia,northumberland,333100,0.4809
Virginia,Partlow,spotsylvania,375000,0.6035
Virginia,Port Royal,caroline,283100,0.5599
Virginia,Rappahannock Academy,caroline,283100,0.5599
Virginia,Reedville,northumberland,333100,0.4809
Virginia,Rhoadesville,orange,337300,0.6072
Virginia,Rollins Fork,king george,395900,0.5610
Virginia,Ruby,stafford,458800,0.7195
Virginia,Ruther Glen,caroline,283100,0.5599
Virginia,Sealston,king george,395900,0.5610
Virginia,Sharps,richmond,214200,0.5546
Virginia,Spotsylvania,spotsylvania,375000,0.6035
Virginia,Sparta,caroline,283100,0.5599
Virginia,Stafford,stafford,458800,0.7195
Virginia,Stratford,westmoreland,244000,0.6172
Virginia,Tappahannock,essex,228600,0.5739
Virginia,Thornburg,spotsylvania,375000,0.6035
Virginia,Unionville,orange,337300,0.6072
Virginia,Village,richmond,214200,0.5546
Virginia,Warsaw,richmond,214200,0.5546
Virginia,Weems,lancaster,307600,0.4902
Virginia,Sandy Point,westmoreland,244000,0.6172
Virginia,White Stone,lancaster,307600,0.4902
Virginia,Wicomico Church,northumberland,333100,0.4809
Virginia,Woodford,caroline,283100,0.5599
Virginia,Zacata,westmoreland,244000,0.6172
Virginia,Winchester,frederick,355000,0.5090
Virginia,Bentonville,warren,315800,0.5858
Virginia,Berryville,clarke,538900,0.5116
Virginia,Boyce,clarke,538900,0.5116
Virginia,Brucetown,frederick,355000,0.5090
Virginia,Chester Gap,rappahannock,490200,0.5685
Virginia,Clear Brook,frederick,355000,0.5090
Virginia,Cross Junction,frederick,355000,0.5090
Virginia,Fishers Hill,shenandoah,265800,0.5459
Virginia,Flint Hill,rappahannock,490200,0.5685
Virginia,Front Royal,warren,315800,0.5858
Virginia,Gore,frederick,355000,0.5090
Virginia,Hume,fauquier,543700,0.7697
Virginia,Huntly,rappahannock,490200,0.5685
Virginia,Strasburg,shenandoah,265800,0.5459
Virginia,Linden,warren,315800,0.5858
Virginia,Markham,fauquier,543700,0.7697
Virginia,Maurertown,shenandoah,265800,0.5459
Virginia,Middletown,warren,315800,0.5858
Virginia,Millwood,clarke,538900,0.5116
Virginia,Rileyville,page,221800,0.6713
Virginia,Fort Valley,shenandoah,265800,0.5459
Virginia,Star Tannery,frederick,355000,0.5090
Virginia,Stephens City,frederick,355000,0.5090
Virginia,Stephenson,frederick,355000,0.5090
Virginia,Toms Brook,shenandoah,265800,0.5459
Virginia,White Post,clarke,538900,0.5116
Virginia,Woodstock,shenandoah,265800,0.5459
Virginia,Culpeper,culpeper,386400,0.5484
Virginia,Aroda,madison,331400,0.5935
Virginia,Banco,madison,331400,0.5935
Virginia,Bealeton,fauquier,543700,0.7697
Virginia,Boston,culpeper,386400,0.5484
Virginia,Brandy Station,culpeper,386400,0.5484
Virginia,Brightwood,madison,331400,0.5935
Virginia,Castleton,rappahannock,490200,0.5685
Virginia,Elkwood,culpeper,386400,0.5484
Virginia,Etlan,madison,331400,0.5935
Virginia,Goldvein,fauquier,543700,0.7697
Virginia,Haywood,madison,331400,0.5935
Virginia,Hood,madison,331400,0.5935
Virginia,Jeffersonton,culpeper,386400,0.5484
Virginia,Leon,madison,331400,0.5935
Virginia,Lignum,culpeper,386400,0.5484
Virginia,Madison,madison,331400,0.5935
Virginia,Midland,fauquier,543700,0.7697
Virginia,Mitchells,culpeper,386400,0.5484
Virginia,Oakpark,madison,331400,0.5935
Virginia,Pratts,madison,331400,0.5935
Virginia,Radiant,madison,331400,0.5935
Virginia,Rapidan,culpeper,386400,0.5484
Virginia,Remington,fauquier,543700,0.7697
Virginia,Reva,madison,331400,0.5935
Virginia,Richardsville,culpeper,386400,0.5484
Virginia,Rixeyville,culpeper,386400,0.5484
Virginia,Rochelle,madison,331400,0.5935
Virginia,Somerville,fauquier,543700,0.7697
Virginia,Sperryville,rappahannock,490200,0.5685
Virginia,Stevensburg,culpeper,386400,0.5484
Virginia,Sumerduck,fauquier,543700,0.7697
Virginia,Syria,madison,331400,0.5935
Virginia,Viewtown,culpeper,386400,0.5484
Virginia,Washington,rappahannock,490200,0.5685
Virginia,Wolftown,madison,331400,0.5935
Virginia,Woodville,rappahannock,490200,0.5685
Virginia,Harrisonburg,harrisonburg city,278200,0.7807
Virginia,Basye,shenandoah,265800,0.5459
Virginia,Bergton,rockingham,287900,0.5321
Virginia,Bridgewater,rockingham,287900,0.5321
Virginia,Broadway,rockingham,287900,0.5321
Virginia,Criders,rockingham,287900,0.5321
Virginia,Dayton,rockingham,287900,0.5321
Virginia,Edinburg,shenandoah,265800,0.5459
Virginia,Elkton,rockingham,287900,0.5321
Virginia,Fulks Run,rockingham,287900,0.5321
Virginia,Hinton,rockingham,287900,0.5321
Virginia,Keezletown,rockingham,287900,0.5321
Virginia,Lacey Spring,rockingham,287900,0.5321
Virginia,Linville,rockingham,287900,0.5321
Virginia,Luray,page,221800,0.6713
Virginia,Mc Gaheysville,rockingham,287900,0.5321
Virginia,Mount Crawford,rockingham,287900,0.5321
Virginia,Mount Jackson,shenandoah,265800,0.5459
Virginia,Mount Solon,augusta,281400,0.4900
Virginia,New Market,shenandoah,265800,0.5459
Virginia,Orkney Springs,shenandoah,265800,0.5459
Virginia,Penn Laird,rockingham,287900,0.5321
Virginia,Quicksburg,shenandoah,265800,0.5459
Virginia,Pleasant Valley,rockingham,287900,0.5321
Virginia,Shenandoah,page,221800,0.6713
Virginia,Singers Glen,rockingham,287900,0.5321
Virginia,Stanley,page,221800,0.6713
Virginia,Timberville,rockingham,287900,0.5321
Virginia,Charlottesville,charlottesville city,448400,0.8138
Virginia,Afton,nelson,283000,0.5360
Virginia,Arrington,nelson,283000,0.5360
Virginia,Barboursville,orange,337300,0.6072
Virginia,Batesville,albemarle,471000,0.7393
Virginia,Covesville,albemarle,471000,0.7393
Virginia,Crozet,albemarle,471000,0.7393
Virginia,Dyke,greene,315300,0.6372
Virginia,Earlysville,albemarle,471000,0.7393
Virginia,Esmont,albemarle,471000,0.7393
Virginia,Faber,nelson,283000,0.5360
Virginia,Fishersville,augusta,281400,0.4900
Virginia,Free Union,albemarle,471000,0.7393
Virginia,Gordonsville,orange,337300,0.6072
Virginia,Greenwood,albemarle,471000,0.7393
Virginia,Ivy,albemarle,471000,0.7393
Virginia,Keene,albemarle,471000,0.7393
Virginia,Keswick,albemarle,471000,0.7393
Virginia,Locust Dale,madison,331400,0.5935
Virginia,Lovingston,nelson,283000,0.5360
Virginia,Lyndhurst,augusta,281400,0.4900
Virginia,Montpelier Station,orange,337300,0.6072
Virginia,Nellysford,nelson,283000,0.5360
Virginia,North Garden,albemarle,471000,0.7393
Virginia,Orange,orange,337300,0.6072
Virginia,Palmyra,fluvanna,281700,0.6514
Virginia,Piney River,nelson,283000,0.5360
Virginia,Quinque,greene,315300,0.6372
Virginia,Roseland,nelson,283000,0.5360
Virginia,Ruckersville,greene,315300,0.6372
Virginia,Schuyler,nelson,283000,0.5360
Virginia,Shipman,nelson,283000,0.5360
Virginia,Somerset,orange,337300,0.6072
Virginia,Stanardsville,greene,315300,0.6372
Virginia,Troy,fluvanna,281700,0.6514
Virginia,Tyro,nelson,283000,0.5360
Virginia,Waynesboro,waynesboro city,236600,0.6669
Virginia,White Hall,albemarle,471000,0.7393
Virginia,Woodberry Forest,madison,331400,0.5935
Virginia,Achilles,gloucester,289200,0.5941
Virginia,Amelia Court House,amelia,239700,0.4314
Virginia,Ark,gloucester,289200,0.5941
Virginia,Arvonia,buckingham,167800,0.5209
Virginia,Ashland,hanover,372700,0.6724
Virginia,Aylett,king william,276500,0.6268
Virginia,Barhamsville,new kent,371500,0.6791
Virginia,Beaumont,goochland,483700,0.4999
Virginia,Beaverdam,hanover,372700,0.6724
Virginia,Bena,gloucester,289200,0.5941
Virginia,Bohannon,mathews,348800,0.4229
Virginia,Bremo Bluff,fluvanna,281700,0.6514
Virginia,Bruington,king and queen,240900,0.5235
Virginia,Bumpass,louisa,275600,0.6462
Virginia,Cardinal,mathews,348800,0.4229
Virginia,Cartersville,cumberland,220100,0.6352
Virginia,Charles City,charles city,224100,0.6042
Virginia,Christchurch,middlesex,299800,0.5644
Virginia,Church View,middlesex,299800,0.5644
Virginia,Cobbs Creek,mathews,348800,0.4229
Virginia,Columbia,goochland,483700,0.4999
Virginia,Crozier,goochland,483700,0.4999
Virginia,Cumberland,cumberland,220100,0.6352
Virginia,Deltaville,middlesex,299800,0.5644
Virginia,Diggs,mathews,348800,0.4229
Virginia,Doswell,hanover,372700,0.6724
Virginia,Dutton,gloucester,289200,0.5941
Virginia,Fork Union,fluvanna,281700,0.6514
Virginia,Foster,mathews,348800,0.4229
Virginia,Glen Allen,henrico,333600,0.7242
Virginia,Gloucester,gloucester,289200,0.5941
Virginia,Gloucester Point,gloucester,289200,0.5941
Virginia,Goochland,goochland,483700,0.4999
Virginia,Grimstead,mathews,348800,0.4229
Virginia,Gum Spring,goochland,483700,0.4999
Virginia,Gwynn,mathews,348800,0.4229
Virginia,Hadensville,goochland,483700,0.4999
Virginia,Hallieford,mathews,348800,0.4229
Virginia,Hanover,hanover,372700,0.6724
Virginia,Hardyville,middlesex,299800,0.5644
Virginia,Hartfield,middlesex,299800,0.5644
Virginia,Hayes,gloucester,289200,0.5941
Virginia,Henrico,henrico,333600,0.7242
Virginia,Hudgins,mathews,348800,0.4229
Virginia,Jamaica,middlesex,299800,0.5644
Virginia,Jamestown,james city,419200,0.6646
Virginia,Jetersville,amelia,239700,0.4314
Virginia,Kents Store,fluvanna,281700,0.6514
Virginia,King And Queen Court House,king and queen,240900,0.5235
Virginia,King William,king william,276500,0.6268
Virginia,Lanexa,new kent,371500,0.6791
Virginia,Lightfoot,york,411200,0.6508
Virginia,Little Plymouth,king and queen,240900,0.5235
Virginia,Locust Hill,middlesex,299800,0.5644
Virginia,Louisa,louisa,275600,0.6462
Virginia,Maidens,goochland,483700,0.4999
Virginia,Manakin Sabot,goochland,483700,0.4999
Virginia,Mannboro,amelia,239700,0.4314
Virginia,Manquin,king william,276500,0.6268
Virginia,Maryus,gloucester,289200,0.5941
Virginia,Mascot,king and queen,240900,0.5235
Virginia,Mathews,mathews,348800,0.4229
Virginia,Mattaponi,king and queen,240900,0.5235
Virginia,Mechanicsville,hanover,372700,0.6724
Virginia,Midlothian,chesterfield,336700,0.7829
Virginia,Millers Tavern,essex,228600,0.5739
Virginia,Mineral,louisa,275600,0.6462
Virginia,Moon,mathews,348800,0.4229
Virginia,Moseley,chesterfield,336700,0.7829
Virginia,New Canton,buckingham,167800,0.5209
Virginia,New Kent,new kent,371500,0.6791
Virginia,New Point,mathews,348800,0.4229
Virginia,Newtown,king and queen,240900,0.5235
Virginia,Norge,james city,419200,0.6646
Virginia,North,mathews,348800,0.4229
Virginia,Oilville,goochland,483700,0.4999
Virginia,Onemo,mathews,348800,0.4229
Virginia,Ordinary,gloucester,289200,0.5941
Virginia,Port Haywood,mathews,348800,0.4229
Virginia,Powhatan,powhatan,381300,0.6341
Virginia,Providence Forge,new kent,371500,0.6791
Virginia,Quinton,new kent,371500,0.6791
Virginia,Rockville,hanover,372700,0.6724
Virginia,Ruthville,charles city,224100,0.6042
Virginia,Saint Stephens Church,king and queen,240900,0.5235
Virginia,Saluda,middlesex,299800,0.5644
Virginia,Sandston,henrico,333600,0.7242
Virginia,Sandy Hook,goochland,483700,0.4999
Virginia,Schley,gloucester,289200,0.5941
Virginia,Severn,gloucester,289200,0.5941
Virginia,Shacklefords,king and queen,240900,0.5235
Virginia,State Farm,goochland,483700,0.4999
Virginia,Stevensville,king and queen,240900,0.5235
Virginia,Studley,hanover,372700,0.6724
Virginia,Susan,mathews,348800,0.4229
Virginia,Toano,james city,419200,0.6646
Virginia,Topping,middlesex,299800,0.5644
Virginia,Trevilians,louisa,275600,0.6462
Virginia,Richmond,richmond city,328100,0.8638
Virginia,Urbanna,middlesex,299800,0.5644
Virginia,Wake,middlesex,299800,0.5644
Virginia,Walkerton,king and queen,240900,0.5235
Virginia,Ware Neck,gloucester,289200,0.5941
Virginia,Water View,middlesex,299800,0.5644
Virginia,West Point,king william,276500,0.6268
Virginia,White Marsh,gloucester,289200,0.5941
Virginia,Wicomico,gloucester,289200,0.5941
Virginia,Williamsburg,williamsburg city,393200,0.5760
Virginia,Woods Cross Roads,gloucester,289200,0.5941
Virginia,Montpelier,hanover,372700,0.6724
Virginia,Accomac,accomack,193100,0.4982
Virginia,Assawoman,accomack,193100,0.4982
Virginia,Atlantic,accomack,193100,0.4982
Virginia,Battery Park,isle of wight,333600,0.7191
Virginia,Belle Haven,accomack,193100,0.4982
Virginia,Birdsnest,northampton,279100,0.6052
Virginia,Bloxom,accomack,193100,0.4982
Virginia,Cape Charles,northampton,279100,0.6052
Virginia,Capeville,northampton,279100,0.6052
Virginia,Carrollton,isle of wight,333600,0.7191
Virginia,Carrsville,isle of wight,333600,0.7191
Virginia,Cheriton,northampton,279100,0.6052
Virginia,Chesapeake,chesapeake city,359100,0.8179
Virginia,Chincoteague Island,accomack,193100,0.4982
Virginia,Wallops Island,accomack,193100,0.4982
Virginia,Craddockville,accomack,193100,0.4982
Virginia,Davis Wharf,accomack,193100,0.4982
Virginia,Eastville,northampton,279100,0.6052
Virginia,Exmore,northampton,279100,0.6052
Virginia,Franktown,northampton,279100,0.6052
Virginia,Greenbackville,accomack,193100,0.4982
Virginia,Greenbush,accomack,193100,0.4982
Virginia,Hacksneck,accomack,193100,0.4982
Virginia,Hallwood,accomack,193100,0.4982
Virginia,Harborton,accomack,193100,0.4982
Virginia,Horntown,accomack,193100,0.4982
Virginia,Oak Hall,accomack,193100,0.4982
Virginia,Isle Of Wight,isle of wight,333600,0.7191
Virginia,Jamesville,northampton,279100,0.6052
Virginia,Jenkins Bridge,accomack,193100,0.4982
Virginia,Keller,accomack,193100,0.4982
Virginia,Locustville,accomack,193100,0.4982
Virginia,Machipongo,northampton,279100,0.6052
Virginia,Mappsville,accomack,193100,0.4982
Virginia,Marionville,northampton,279100,0.6052
Virginia,Mears,accomack,193100,0.4982
Virginia,Melfa,accomack,193100,0.4982
Virginia,Modest Town,accomack,193100,0.4982
Virginia,Nassawadox,northampton,279100,0.6052
Virginia,Nelsonia,accomack,193100,0.4982
Virginia,New Church,accomack,193100,0.4982
Virginia,Onancock,accomack,193100,0.4982
Virginia,Onley,accomack,193100,0.4982
Virginia,Oyster,northampton,279100,0.6052
Virginia,Painter,accomack,193100,0.4982
Virginia,Parksley,accomack,193100,0.4982
Virginia,Pungoteague,accomack,193100,0.4982
Virginia,Quinby,accomack,193100,0.4982
Virginia,Rescue,isle of wight,333600,0.7191
Virginia,Sanford,accomack,193100,0.4982
Virginia,Saxis,accomack,193100,0.4982
Virginia,Seaview,northampton,279100,0.6052
Virginia,Smithfield,isle of wight,333600,0.7191
Virginia,Suffolk,suffolk city,329600,0.9323
Virginia,Tangier,accomack,193100,0.4982
Virginia,Tasley,accomack,193100,0.4982
Virginia,Temperanceville,accomack,193100,0.4982
Virginia,Townsend,northampton,279100,0.6052
Virginia,Virginia Beach,virginia beach city,366300,0.7996
Virginia,VAB,virginia beach city,366300,0.7996
Virginia,Wachapreague,accomack,193100,0.4982
Virginia,Wardtown,northampton,279100,0.6052
Virginia,Wattsville,accomack,193100,0.4982
Virginia,Willis Wharf,northampton,279100,0.6052
Virginia,Windsor,isle of wight,333600,0.7191
Virginia,Withams,accomack,193100,0.4982
Virginia,Norfolk,norfolk city,271900,1.0070
Virginia,Newport News,newport news city,243300,1.0304
Virginia,Fort Eustis,newport news city,243300,1.0304
Virginia,Hampton,hampton city,234100,0.9650
Virginia,Fort Monroe,hampton city,234100,0.9650
Virginia,Poquoson,poquoson city,403000,0.9032
Virginia,NASA,hampton city,234100,0.9650
Virginia,Yorktown,york,411200,0.6508
Virginia,Lackey,york,411200,0.6508
Virginia,Seaford,york,411200,0.6508
Virginia,Portsmouth,portsmouth city,229400,1.0689
Virginia,Fort Lee,prince george,268300,0.7820
Virginia,Petersburg,petersburg city,157900,0.9177
